index,path,filename,label,split
1545,data\raw\daisee\train\205601\205601025\205601025.npz,205601025.npz,0,test
1546,data\raw\daisee\train\205601\2056010250\2056010250.npz,2056010250.npz,0,train
1547,data\raw\daisee\train\205601\2056010252\2056010252.npz,2056010252.npz,0,train
1548,data\raw\daisee\train\205601\2056010253\2056010253.npz,2056010253.npz,0,train
1549,data\raw\daisee\train\205601\2056010254\2056010254.npz,2056010254.npz,0,val
1550,data\raw\daisee\train\205601\2056010255\2056010255.npz,2056010255.npz,0,train
1551,data\raw\daisee\train\205601\2056010258\2056010258.npz,2056010258.npz,0,val
1552,data\raw\daisee\train\205601\2056010260\2056010260.npz,2056010260.npz,0,test
1553,data\raw\daisee\train\205601\2056010261\2056010261.npz,2056010261.npz,0,train
1554,data\raw\daisee\train\205601\2056010262\2056010262.npz,2056010262.npz,0,test
1555,data\raw\daisee\train\205601\2056010263\2056010263.npz,2056010263.npz,0,train
1556,data\raw\daisee\train\205601\2056010265\2056010265.npz,2056010265.npz,0,train
1557,data\raw\daisee\train\205601\2056010267\2056010267.npz,2056010267.npz,0,val
1558,data\raw\daisee\train\205601\2056010269\2056010269.npz,2056010269.npz,1,train
1559,data\raw\daisee\train\205601\205601027\205601027.npz,205601027.npz,1,val
1560,data\raw\daisee\train\205601\2056010272\2056010272.npz,2056010272.npz,0,test
1561,data\raw\daisee\train\205601\2056010274\2056010274.npz,2056010274.npz,0,train
1562,data\raw\daisee\train\205601\2056010275\2056010275.npz,2056010275.npz,0,train
1563,data\raw\daisee\train\205601\2056010276\2056010276.npz,2056010276.npz,0,train
1564,data\raw\daisee\train\205601\2056010277\2056010277.npz,2056010277.npz,0,val
1565,data\raw\daisee\train\205601\2056010279\2056010279.npz,2056010279.npz,0,train
1566,data\raw\daisee\train\205601\205601028\205601028.npz,205601028.npz,0,train
1567,data\raw\daisee\train\205601\2056010281\2056010281.npz,2056010281.npz,0,val
1568,data\raw\daisee\train\205601\2056010283\2056010283.npz,2056010283.npz,0,train
1569,data\raw\daisee\train\210051\2100511002\2100511002.npz,2100511002.npz,0,val
1570,data\raw\daisee\train\210051\2100511003\2100511003.npz,2100511003.npz,0,val
1571,data\raw\daisee\train\210051\2100511005\2100511005.npz,2100511005.npz,0,val
1572,data\raw\daisee\train\210051\2100511008\2100511008.npz,2100511008.npz,1,test
1573,data\raw\daisee\train\210051\2100511011\2100511011.npz,2100511011.npz,0,train
1574,data\raw\daisee\train\210051\2100511012\2100511012.npz,2100511012.npz,0,train
1575,data\raw\daisee\train\210051\2100511013\2100511013.npz,2100511013.npz,0,test
1576,data\raw\daisee\train\210051\2100511015\2100511015.npz,2100511015.npz,1,train
1577,data\raw\daisee\train\210051\2100511016\2100511016.npz,2100511016.npz,0,train
1578,data\raw\daisee\train\210051\2100511018\2100511018.npz,2100511018.npz,0,train
1579,data\raw\daisee\train\210051\2100511019\2100511019.npz,2100511019.npz,0,train
1580,data\raw\daisee\train\210051\2100511024\2100511024.npz,2100511024.npz,0,train
1581,data\raw\daisee\train\210051\2100511026\2100511026.npz,2100511026.npz,0,test
1582,data\raw\daisee\train\210051\2100511027\2100511027.npz,2100511027.npz,1,train
1583,data\raw\daisee\train\210051\2100511028\2100511028.npz,2100511028.npz,0,train
1584,data\raw\daisee\train\210051\2100511031\2100511031.npz,2100511031.npz,0,train
1585,data\raw\daisee\train\210051\2100511032\2100511032.npz,2100511032.npz,0,train
1586,data\raw\daisee\train\210051\2100511034\2100511034.npz,2100511034.npz,0,test
1587,data\raw\daisee\train\210051\2100511035\2100511035.npz,2100511035.npz,1,train
1588,data\raw\daisee\train\210051\2100511036\2100511036.npz,2100511036.npz,0,train
1589,data\raw\daisee\train\210051\2100511038\2100511038.npz,2100511038.npz,0,train
1590,data\raw\daisee\train\210051\2100511039\2100511039.npz,2100511039.npz,0,train
1591,data\raw\daisee\train\210051\2100511040\2100511040.npz,2100511040.npz,0,train
1592,data\raw\daisee\train\210051\2100511044\2100511044.npz,2100511044.npz,1,test
1593,data\raw\daisee\train\210051\2100511048\2100511048.npz,2100511048.npz,1,train
1594,data\raw\daisee\train\210051\2100511057\2100511057.npz,2100511057.npz,0,train
1595,data\raw\daisee\train\210051\2100511058\2100511058.npz,2100511058.npz,0,val
1596,data\raw\daisee\train\210051\2100511059\2100511059.npz,2100511059.npz,0,train
1597,data\raw\daisee\train\210051\2100511060\2100511060.npz,2100511060.npz,0,train
1598,data\raw\daisee\train\210051\2100511061\2100511061.npz,2100511061.npz,1,train
1599,data\raw\daisee\train\210051\2100511062\2100511062.npz,2100511062.npz,0,train
1600,data\raw\daisee\train\210051\2100511063\2100511063.npz,2100511063.npz,0,val
1601,data\raw\daisee\train\210051\2100511064\2100511064.npz,2100511064.npz,0,train
1602,data\raw\daisee\train\210051\2100511065\2100511065.npz,2100511065.npz,0,train
1603,data\raw\daisee\train\210051\2100511067\2100511067.npz,2100511067.npz,0,val
1604,data\raw\daisee\train\210051\2100511069\2100511069.npz,2100511069.npz,1,train
1605,data\raw\daisee\train\210051\2100511070\2100511070.npz,2100511070.npz,0,train
1606,data\raw\daisee\train\210051\2100511071\2100511071.npz,2100511071.npz,0,train
1607,data\raw\daisee\train\210051\2100511072\2100511072.npz,2100511072.npz,0,train
1608,data\raw\daisee\train\210051\2100511073\2100511073.npz,2100511073.npz,0,test
1609,data\raw\daisee\train\210051\2100511074\2100511074.npz,2100511074.npz,1,train
1610,data\raw\daisee\train\210051\2100511076\2100511076.npz,2100511076.npz,0,train
1611,data\raw\daisee\train\210051\2100511077\2100511077.npz,2100511077.npz,0,val
1612,data\raw\daisee\train\210051\2100511078\2100511078.npz,2100511078.npz,0,train
1613,data\raw\daisee\train\210051\2100511079\2100511079.npz,2100511079.npz,0,train
1614,data\raw\daisee\train\210051\2100511080\2100511080.npz,2100511080.npz,0,train
1615,data\raw\daisee\train\210051\2100511081\2100511081.npz,2100511081.npz,1,train
1616,data\raw\daisee\train\210051\2100511082\2100511082.npz,2100511082.npz,0,train
1617,data\raw\daisee\train\210051\2100512001\2100512001.npz,2100512001.npz,0,test
1618,data\raw\daisee\train\210051\2100512002\2100512002.npz,2100512002.npz,0,train
1619,data\raw\daisee\train\210051\2100512003\2100512003.npz,2100512003.npz,0,train
1620,data\raw\daisee\train\210051\2100512006\2100512006.npz,2100512006.npz,0,train
1621,data\raw\daisee\train\210051\2100512007\2100512007.npz,2100512007.npz,0,train
1622,data\raw\daisee\train\210051\2100512009\2100512009.npz,2100512009.npz,0,train
1623,data\raw\daisee\train\210051\2100512010\2100512010.npz,2100512010.npz,0,test
1624,data\raw\daisee\train\210051\2100512011\2100512011.npz,2100512011.npz,0,train
1625,data\raw\daisee\train\210051\2100512012\2100512012.npz,2100512012.npz,0,train
1626,data\raw\daisee\train\210051\2100512014\2100512014.npz,2100512014.npz,1,test
1627,data\raw\daisee\train\210051\2100512015\2100512015.npz,2100512015.npz,0,train
1628,data\raw\daisee\train\210051\2100512016\2100512016.npz,2100512016.npz,0,train
1629,data\raw\daisee\train\210051\2100512017\2100512017.npz,2100512017.npz,0,train
1630,data\raw\daisee\train\210051\2100512018\2100512018.npz,2100512018.npz,0,train
1631,data\raw\daisee\train\210051\2100512020\2100512020.npz,2100512020.npz,0,train
1632,data\raw\daisee\train\210051\2100512021\2100512021.npz,2100512021.npz,0,train
1633,data\raw\daisee\train\210051\2100512025\2100512025.npz,2100512025.npz,0,train
1634,data\raw\daisee\train\210051\2100512026\2100512026.npz,2100512026.npz,0,train
1635,data\raw\daisee\train\210051\2100512028\2100512028.npz,2100512028.npz,1,train
1636,data\raw\daisee\train\210051\2100512029\2100512029.npz,2100512029.npz,0,train
1637,data\raw\daisee\train\210051\2100512032\2100512032.npz,2100512032.npz,0,train
1638,data\raw\daisee\train\210051\2100512034\2100512034.npz,2100512034.npz,0,train
1639,data\raw\daisee\train\210051\2100512035\2100512035.npz,2100512035.npz,0,train
1640,data\raw\daisee\train\210051\2100512036\2100512036.npz,2100512036.npz,0,train
1641,data\raw\daisee\train\210051\2100512037\2100512037.npz,2100512037.npz,1,test
1642,data\raw\daisee\train\210051\2100512038\2100512038.npz,2100512038.npz,0,train
1643,data\raw\daisee\train\210051\2100512039\2100512039.npz,2100512039.npz,0,train
1644,data\raw\daisee\train\210051\2100512041\2100512041.npz,2100512041.npz,1,test
1645,data\raw\daisee\train\210051\2100512042\2100512042.npz,2100512042.npz,0,train
1646,data\raw\daisee\train\210051\2100512044\2100512044.npz,2100512044.npz,0,train
1647,data\raw\daisee\train\210051\2100512045\2100512045.npz,2100512045.npz,0,test
1648,data\raw\daisee\train\210051\2100512051\2100512051.npz,2100512051.npz,1,train
1649,data\raw\daisee\train\210051\2100512052\2100512052.npz,2100512052.npz,0,train
1650,data\raw\daisee\train\210051\2100512053\2100512053.npz,2100512053.npz,0,val
1651,data\raw\daisee\train\210051\2100512055\2100512055.npz,2100512055.npz,0,val
1652,data\raw\daisee\train\210051\2100512057\2100512057.npz,2100512057.npz,0,train
1653,data\raw\daisee\train\210051\2100512058\2100512058.npz,2100512058.npz,0,train
1654,data\raw\daisee\train\210051\2100512061\2100512061.npz,2100512061.npz,0,train
1655,data\raw\daisee\train\210051\2100512062\2100512062.npz,2100512062.npz,0,test
1656,data\raw\daisee\train\210051\2100512063\2100512063.npz,2100512063.npz,0,train
1657,data\raw\daisee\train\210051\2100512064\2100512064.npz,2100512064.npz,1,train
1658,data\raw\daisee\train\210051\2100512065\2100512065.npz,2100512065.npz,1,test
1659,data\raw\daisee\train\210052\2100521002\2100521002.npz,2100521002.npz,0,val
1660,data\raw\daisee\train\210052\2100521005\2100521005.npz,2100521005.npz,0,val
1661,data\raw\daisee\train\210052\2100521006\2100521006.npz,2100521006.npz,0,train
1662,data\raw\daisee\train\210052\2100521008\2100521008.npz,2100521008.npz,0,train
1663,data\raw\daisee\train\210052\2100521009\2100521009.npz,2100521009.npz,0,train
1664,data\raw\daisee\train\210052\2100521010\2100521010.npz,2100521010.npz,1,train
1665,data\raw\daisee\train\210052\2100521013\2100521013.npz,2100521013.npz,0,test
1666,data\raw\daisee\train\210052\2100521014\2100521014.npz,2100521014.npz,0,train
1667,data\raw\daisee\train\210052\2100521015\2100521015.npz,2100521015.npz,0,train
1668,data\raw\daisee\train\210052\2100521016\2100521016.npz,2100521016.npz,0,train
1669,data\raw\daisee\train\210052\2100521017\2100521017.npz,2100521017.npz,0,train
1670,data\raw\daisee\train\210052\2100521018\2100521018.npz,2100521018.npz,1,val
1671,data\raw\daisee\train\210052\2100521021\2100521021.npz,2100521021.npz,0,train
1672,data\raw\daisee\train\210052\2100521022\2100521022.npz,2100521022.npz,0,train
1673,data\raw\daisee\train\210052\2100521023\2100521023.npz,2100521023.npz,0,train
1674,data\raw\daisee\train\210052\2100521024\2100521024.npz,2100521024.npz,0,train
1675,data\raw\daisee\train\210052\2100521025\2100521025.npz,2100521025.npz,0,test
1676,data\raw\daisee\train\210052\2100521026\2100521026.npz,2100521026.npz,0,train
1677,data\raw\daisee\train\210052\2100521027\2100521027.npz,2100521027.npz,0,train
1678,data\raw\daisee\train\210052\2100521028\2100521028.npz,2100521028.npz,0,train
1679,data\raw\daisee\train\210052\2100521029\2100521029.npz,2100521029.npz,0,train
1680,data\raw\daisee\train\210052\2100521030\2100521030.npz,2100521030.npz,0,val
1681,data\raw\daisee\train\210052\2100521031\2100521031.npz,2100521031.npz,0,val
1682,data\raw\daisee\train\210052\2100521032\2100521032.npz,2100521032.npz,1,train
1683,data\raw\daisee\train\210052\2100521033\2100521033.npz,2100521033.npz,1,train
1684,data\raw\daisee\train\210052\2100521034\2100521034.npz,2100521034.npz,0,train
1685,data\raw\daisee\train\210052\2100521035\2100521035.npz,2100521035.npz,1,train
1686,data\raw\daisee\train\210052\2100521037\2100521037.npz,2100521037.npz,0,train
1687,data\raw\daisee\train\210052\2100521038\2100521038.npz,2100521038.npz,0,train
1688,data\raw\daisee\train\210052\2100521039\2100521039.npz,2100521039.npz,0,train
1689,data\raw\daisee\train\210052\2100521040\2100521040.npz,2100521040.npz,0,train
1690,data\raw\daisee\train\210052\2100521041\2100521041.npz,2100521041.npz,0,train
1691,data\raw\daisee\train\210052\2100521042\2100521042.npz,2100521042.npz,1,train
1692,data\raw\daisee\train\210052\2100521043\2100521043.npz,2100521043.npz,0,train
1693,data\raw\daisee\train\210052\2100521044\2100521044.npz,2100521044.npz,0,train
1694,data\raw\daisee\train\210052\2100521046\2100521046.npz,2100521046.npz,0,train
1695,data\raw\daisee\train\210052\2100521047\2100521047.npz,2100521047.npz,0,train
1696,data\raw\daisee\train\210052\2100521048\2100521048.npz,2100521048.npz,0,train
1697,data\raw\daisee\train\210052\2100521049\2100521049.npz,2100521049.npz,0,train
1698,data\raw\daisee\train\210052\2100521050\2100521050.npz,2100521050.npz,0,train
1699,data\raw\daisee\train\210052\2100521051\2100521051.npz,2100521051.npz,0,train
1700,data\raw\daisee\train\210052\2100521052\2100521052.npz,2100521052.npz,1,train
1701,data\raw\daisee\train\210052\2100521054\2100521054.npz,2100521054.npz,0,val
1702,data\raw\daisee\train\210052\2100521055\2100521055.npz,2100521055.npz,0,val
1703,data\raw\daisee\train\210052\2100521056\2100521056.npz,2100521056.npz,0,train
1704,data\raw\daisee\train\210052\2100521057\2100521057.npz,2100521057.npz,0,val
1705,data\raw\daisee\train\210052\2100521059\2100521059.npz,2100521059.npz,0,train
1706,data\raw\daisee\train\210052\2100521060\2100521060.npz,2100521060.npz,0,train
1707,data\raw\daisee\train\210052\2100521061\2100521061.npz,2100521061.npz,0,test
1708,data\raw\daisee\train\210052\2100521062\2100521062.npz,2100521062.npz,0,train
1709,data\raw\daisee\train\210052\2100521063\2100521063.npz,2100521063.npz,1,train
1710,data\raw\daisee\train\210052\2100521067\2100521067.npz,2100521067.npz,1,train
1711,data\raw\daisee\train\210052\2100521069\2100521069.npz,2100521069.npz,0,test
1712,data\raw\daisee\train\210052\2100521070\2100521070.npz,2100521070.npz,0,train
1713,data\raw\daisee\train\210052\2100521072\2100521072.npz,2100521072.npz,0,train
1714,data\raw\daisee\train\210052\2100521073\2100521073.npz,2100521073.npz,0,train
1715,data\raw\daisee\train\210052\2100521074\2100521074.npz,2100521074.npz,0,train
1716,data\raw\daisee\train\210052\2100521075\2100521075.npz,2100521075.npz,0,train
1717,data\raw\daisee\train\210052\2100521076\2100521076.npz,2100521076.npz,0,train
1718,data\raw\daisee\train\210052\2100521077\2100521077.npz,2100521077.npz,0,train
1719,data\raw\daisee\train\210052\2100521078\2100521078.npz,2100521078.npz,0,train
1720,data\raw\daisee\train\210052\2100521079\2100521079.npz,2100521079.npz,0,test
1721,data\raw\daisee\train\210052\2100522001\2100522001.npz,2100522001.npz,0,train
1722,data\raw\daisee\train\210052\2100522004\2100522004.npz,2100522004.npz,0,train
1723,data\raw\daisee\train\210052\2100522005\2100522005.npz,2100522005.npz,1,train
1724,data\raw\daisee\train\210052\2100522006\2100522006.npz,2100522006.npz,0,test
1725,data\raw\daisee\train\210052\2100522007\2100522007.npz,2100522007.npz,0,train
1726,data\raw\daisee\train\210052\2100522008\2100522008.npz,2100522008.npz,0,train
1727,data\raw\daisee\train\210052\2100522009\2100522009.npz,2100522009.npz,0,train
1728,data\raw\daisee\train\210052\2100522010\2100522010.npz,2100522010.npz,0,train
1729,data\raw\daisee\train\210052\2100522011\2100522011.npz,2100522011.npz,0,train
1730,data\raw\daisee\train\210052\2100522012\2100522012.npz,2100522012.npz,0,train
1731,data\raw\daisee\train\210052\2100522013\2100522013.npz,2100522013.npz,0,train
1732,data\raw\daisee\train\210052\2100522018\2100522018.npz,2100522018.npz,0,val
1733,data\raw\daisee\train\210052\2100522019\2100522019.npz,2100522019.npz,0,train
1734,data\raw\daisee\train\210052\2100522020\2100522020.npz,2100522020.npz,0,train
1735,data\raw\daisee\train\210052\2100522021\2100522021.npz,2100522021.npz,0,train
1736,data\raw\daisee\train\210052\2100522023\2100522023.npz,2100522023.npz,0,train
1737,data\raw\daisee\train\210052\2100522024\2100522024.npz,2100522024.npz,0,train
1738,data\raw\daisee\train\210052\2100522026\2100522026.npz,2100522026.npz,1,train
1739,data\raw\daisee\train\210052\2100522028\2100522028.npz,2100522028.npz,1,train
1740,data\raw\daisee\train\210052\2100522031\2100522031.npz,2100522031.npz,1,train
1741,data\raw\daisee\train\210052\2100522033\2100522033.npz,2100522033.npz,0,val
1742,data\raw\daisee\train\210052\2100522034\2100522034.npz,2100522034.npz,0,train
1743,data\raw\daisee\train\210052\2100522035\2100522035.npz,2100522035.npz,0,train
1744,data\raw\daisee\train\210052\2100522036\2100522036.npz,2100522036.npz,0,train
1745,data\raw\daisee\train\210052\2100522038\2100522038.npz,2100522038.npz,1,train
1746,data\raw\daisee\train\210052\2100522039\2100522039.npz,2100522039.npz,0,train
1747,data\raw\daisee\train\210052\2100522040\2100522040.npz,2100522040.npz,0,train
1748,data\raw\daisee\train\210052\2100522041\2100522041.npz,2100522041.npz,0,train
1749,data\raw\daisee\train\210052\2100522042\2100522042.npz,2100522042.npz,0,test
1750,data\raw\daisee\train\210052\2100522046\2100522046.npz,2100522046.npz,1,train
1751,data\raw\daisee\train\210052\2100522047\2100522047.npz,2100522047.npz,1,val
1752,data\raw\daisee\train\210052\2100522048\2100522048.npz,2100522048.npz,1,train
1753,data\raw\daisee\train\210052\2100522049\2100522049.npz,2100522049.npz,0,train
1754,data\raw\daisee\train\210052\2100522050\2100522050.npz,2100522050.npz,0,train
1755,data\raw\daisee\train\210052\2100522051\2100522051.npz,2100522051.npz,0,train
1756,data\raw\daisee\train\210052\2100522052\2100522052.npz,2100522052.npz,0,train
